mid,tag,timestamp
4189,atmospheric,1525286824
4190,bittersweet,1525286830
4191,visually appealing,1525286827
4193,atmospheric,1525286470
4194,enigmatic,1525286468
4195,clever,1525283885
4197,inspirational,1525283888
4198,atmospheric,1525283248
4200,cerebral,1525283239
4202,character study,1525283288
4203,gritty,1525283242
4204,intense,1525283245
4205,long shots,1525283253
4207,morality,1525283268
4210,visually appealing,1525283236
4211,abstract,1525285566
4212,dark,1525285567
4214,psychedelic,1525285561
4215,surreal,1525285558
4217,dark,1525283356
4218,dark humor,1525283360
4219,intelligent,1525283358
4220,thought-provoking,1525283367
4221,dark,1525285594
4223,gritty,1525285601
4224,emotional,1525286194
4225,bittersweet,1525286758
4226,emotional,1525286759
4228,heartbreaking,1525286755
4229,touching,1525286762
4231,bittersweet,1525283044
4232,black comedy,1525283050
4233,character study,1525283036
4234,dark comedy,1525283033
4235,friendship,1525283029
4236,loneliness,1525283039
4237,mental illness,1525283031
4238,philosophical,1525283034
4239,poignant,1525283043
4240,quirky,1525283048
4241,sad,1525283041
4242,sweet,1525283052
4243,touching,1525283027
4246,surreal,1525286112
4247,whimsical,1525286110
4248,cerebral,1525287390
4251,dreamlike,1525287383
4252,philosophy,1525287385
4254,thought-provoking,1525287380
4255,good dialogue,1525286347
4256,loneliness,1525286325
4259,witty,1525286317
4260,fun,1525285537
4262,great humor,1525285534
4263,visually appealing,1525285532
4265,quirky,1525286360
4267,Beautiful,1525287504
4268,emotional,1525287499
4270,poetic,1525287506
4273,beautiful cinematography,1525287362
4275,beautifully filmed,1525287364
4276,cinematography,1525287366
4278,moving,1525282453
4280,philosopical,1525282451
4282,surreal,1525282456
4284,weird,1525282455
4285,artistic,1525286643
4289,artsy,1525286654
4290,atmospheric,1525286652
4291,Beautiful,1525286645
4292,dreamlike,1525286649
4293,existentialism,1525286647
4294,quirky,1525285913
4296,emotional,1525285982
4297,feel-good,1525285975
4298,heartwarming,1525285984
4299,mental illness,1525285990
4300,touching,1525285973
4304,suspense,1525286930
4305,tense,1525286932
4306,atmospheric,1525283920
4307,cinematography,1525283924
4308,depressing,1525283919
4310,funny,1525283917
4312,fatalistic,1525286785
4313,cheeky,1525283702
4316,clever,1525283675
4317,colorful,1525283676
4321,feel-good,1525283700
4322,fun,1525283672
4323,imaginative,1525283681
4325,quirky,1525283678
4326,bad dialogue,1525287562
4327,philosophical issues,1525287571
4329,thought-provoking,1525287567
4333,visually appealing,1525287559
4334,adorable,1525283433
4337,black comedy,1525283421
4338,Eccentric,1525283427
4339,introspection,1525283425
4340,mental illness,1525283417
4342,quirky,1525283419
4343,inspirational,1525286276
4344,inspiring,1525286278
4345,intense,1525286274
4347,funny,1525285382
4349,Great Visuals,1525285333
4350,humorous,1525285336
4351,unlikely hero,1525285378
4353,bittersweet,1525286093
4354,atmospheric,1525286623
4355,bizzare,1525286627
4356,eerie,1525286621
4357,symbolism,1525286619
4359,inspirational,1525286868
4361,intelligent,1525286865
4366,philosophical,1525287615
4367,trippy,1525287611
4368,heartwarming,1525285938
4369,slick,1525286728
4370,beautiful,1525283844
4371,cinematography,1525283853
4372,visually appealing,1525283836
4373,Dark,1525282411
4374,emotional,1525282392
4378,Sad,1525282400
4380,Visually appealing,1525282405
4381,Visually stunning,1525282403
4383,awesome,1525285267
4384,humor,1525285285
4386,quirky,1525285291
4387,unconventional,1525285265
4388,white guilt,1525285281
4389,fun,1525286132
4390,visually appealing,1525287157
4392,depressing,1525286249
4393,understated,1525286256
4394,smart,1525287677
4395,funny,1525283492
4396,ridiculous,1525283483
4397,silly,1525283502
4399,slick,1525287196
4402,stylish,1525287190
4403,cinematography,1525287409
4404,visually appealing,1525287413
4406,Visually Striking,1525287426
4407,atmospheric,1525286568
4408,tension,1525286565
4409,moving,1525287480
4410,touching,1525287482
4412,Moving,1525286977
4419,contemplative,1525283159
4420,philosophical,1525283157
4422,thought-provoking,1525283155
4424,tragic,1525283168
4426,funny,1525287708
4427,interesting,1525287704
4428,Witty,1525287702
4429,Existential,1525282419
4432,surreal,1525282422
4433,creepy,1525287447
4434,suspense,1525287443
4436,nightmare,1525282902
4437,suspense,1525286165
4438,thought-provoking,1525286163
4439,quirky,1525283453
4440,sweet,1525283455
4441,understated,1525283456
4442,intense,1525287241
4443,beautiful visuals,1525285690
4444,Cerebral,1525285686
4445,cinematography,1525285696
4446,good cinematography,1525285706
4447,smart,1525285699
4448,thought-provoking,1525285688
4449,visually appealing,1525285693
4450,Bittersweet,1525287656
4451,visually appealing,1525287658
4452,funny,1525285825
4453,heartwarming,1525285833
4454,dark,1525283942
4458,emotional,1525283946
4459,gritty,1525283940
4462,heartbreaking,1525283948
4463,predictible plot,1525283957
4464,paranoia,1525286504
4465,Suspenseful,1525286501
4466,brilliant,1525285239
4467,inspiring,1525285236
4470,tense,1525285229
4471,atmospheric,1525283076
4473,beautiful,1525283078
4474,cinematography,1525283075
4475,dark,1525283093
4476,dreamlike,1525283084
4477,existentialism,1525283080
4478,moody,1525283086
4480,philosophical,1525283089
4482,allegorical,1525287584
4483,uncomfortable,1525287588
4484,unsettling,1525287586
4487,atmospheric,1525284150
4488,dreamlike,1525284163
4489,bad music,1525285320
4490,bad,1186589145
4492,Sinbad,1186589145
4495,Comedy,1186588856
4496,bad,1186588897
4497,bad,1186588902
4498,seen at the cinema,1186588944
4499,Not Seen,1186588856
4500,good,1186588894
4502,seen more than once,1186588917
4504,classic,1186588944
4505,bad,1186588902
4506,classic,1186588962
4508,bad,1186588901
4509,bad,1186589039
4511,really bad,1186589079
4516,Seann William Scott,1186589079
4517,sci-fi,1186588886
4518,boring,1186589048
4519,remake,1186589036
4520,Great movie,1186589125
4521,Wesley Snipes,1186589125
4522,not seen,1186588853
4523,bad,1186589133
4524,Ben Affleck,1186589133
4526,classic,1186588855
4527,BEST PICTURE,1186589105
4529,classic,1186589105
4531,hilarious,1186589105
4533,steve carell,1186589105
4534,HORRIBLE ACTING,1186722048
4535,interesting,1186722060
4537,Action,1498456142
4541,assassin,1498456106
4544,assassination,1498456192
4545,assassins,1498456184
4546,awkward romance,1498456167
4552,corruption,1498456155
4553,crime,1498456141
4557,disturbing,1498456144
4558,drama,1498456149
4562,French,1498456150
4563,friendship,1498456139
4564,Gary Oldman,1498456130
4565,great acting,1498456128
4568,Guns,1498456179
4571,hit men,1498456165
4572,hitman,1498456113
4573,humorous,1498456177
4574,imdb top 250,1498456175
4577,Jean Reno,1498456121
4578,Lolita theme,1498456188
4580,loneliness,1498456186
4581,love story,1498456132
4583,Luc Besson,1498456137
4584,Natalie Portman,1498456126
4585,organized crime,1498456152
4587,police,1498456181
4589,police corruption,1498456159
4591,quirky,1498456135
4593,sniper,1498456182
4594,tense,1498456190
4595,touching,1498456147
4597,unique,1498456157
4599,1990s,1498456537
4600,achronological,1498456475
4602,action,1498456356
4603,action packed,1498456535
4605,aggressive,1498456533
4608,amazing,1498456678
4610,amazing dialogues,1498456473
4611,anthology,1498456531
4612,assassin,1498456382
4613,atmospheric,1498456376
4614,AWESOME,1498456559
4615,bad ass,1498456471
4616,bad language,1498456469
4617,bad-ass,1498456676
4619,bible,1498456675
4621,biblical references,1498456529
4622,big boys with guns,1498456673
4623,big name actors,1498456671
4624,Black comedy,1498456350
4625,black humor,1498456481
4626,black humour,1498456670
4628,blood,1498456448
4629,blood splatters,1498456467
4630,bloody,1498456431
4632,bruce willis,1498456352
4634,brutality,1498456543
4635,casual violence,1498456669
4636,character development,1498456527
4638,characters,1498456466
4639,classic,1498456360
4640,classic movie,1498456667
4641,coke,1498456666
4642,comedy,1498456378
4643,conversation,1498456524
4644,cool,1498456405
4645,cool style,1498456664
4646,crime,1498456353
4649,crime scene scrubbing,1498456663
4653,cult,1498456391
4654,cult classic,1498456522
4658,cult film,1498456345
4660,dance,1498456661
4661,dancing,1498456464
4662,dark,1498456404
4663,dark comedy,1498456339
4666,dark humor,1498456385
4670,dialogue,1498456395
4671,different,1498456660
4672,diner,1498456658
4673,disjointed timeline,1498456444
4675,disturbing,1498456521
4676,drama,1498456561
4677,drug overdose,1498456656
4678,drugs,1498456348
4679,drugs & music,1498456655
4681,ensemble cast,1498456419
4683,entertaining,1498456519
4686,entirely dialogue,1498456429
4687,episodic,1498456517
4688,exciting,1498456427
4689,fast paced,1498456436
4690,fast-paced,1498456515
4695,film noir,1498456653
4697,film-noir,1498456622
4699,foul language,1498456686
4700,fun,1498456421
4701,funny,1498456383
4703,gangster,1498456389
4704,gangsters,1498456406
4705,genius,1498456589
4708,golden watch,1498456513
4709,good dialogue,1498456372
4710,good music,1498456396
4711,gore,1498456511
4713,great acting,1498456509
4714,great dialogue,1498456402
4715,great soundtrack,1498456380
4717,gritty,1498456426
4718,guns,1498456450
4719,Harvey Keitel,1498456684
4720,heroin,1498456483
4721,Highly quotable,1498456400
4722,hit men,1498456412
4723,hitman,1498456505
4725,homosexuality,1498456562
4727,humour,1498456564
4728,iconic,1498456488
4732,imdb top 250,1498456388
4733,innovative,1498456490
4734,intellectual,1498456565
4735,intelligent,1498456462
4736,intense,1498456411
4738,interesting,1498456541
4740,intertwining storylines,1498456460
4741,interwoven storylines,1498456567
4743,ironic,1498456491
4744,irony,1498456458
4745,John Travolta,1498456374
4748,killer-as-protagonist,1498456494
4749,los angeles,1498456569
4750,Mafia,1498456414
4754,masterpiece,1498456371
4756,meaningless violence,1498456571
4757,milkshake,1498456572
4759,mobster,1498456574
4765,mobsters,1498456575
4766,monologue,1498456577
4769,motherfucker,1498456497
4770,multiple stories,1498456498
4771,multiple storylines,1498456343
4772,neo-noir,1498456486
4773,noir,1498456408
4774,non-linear,1498456367
4775,non-linear timeline,1498456578
4776,nonlinear,1498456341
4777,nonlinear narrative,1498456457
4780,nonlinear storyline,1498456580
4782,nonlinear timeline,1498456581
4783,notable soundtrack,1498456393
4784,offensive,1498456583
4785,organised crime,1498456585
4786,organized crime,1498456363
4787,original,1498456479
4788,original plot,1498456455
4789,out of order,1498456586
4792,Palme d'Or,1498456690
4794,parody,1498456591
4795,philosophical,1498456500
4796,pop culture references,1498456478
4798,psychological,1498456593
4799,pulp,1498456484
4800,Quentin Tarantino,1498456338
4801,quirky,1498456364
4802,Quotable,1498456446
4803,r:disturbing violent content including rape,1498456502
4804,r:disturbing violent images,1498456595
4808,r:graphic sexuality,1498456597
4809,r:some violence,1498456599
4810,r:strong bloody violence,1498456601
4811,r:strong language,1498456452
4812,r:sustained strong stylized violence,1498456603
4813,r:violence,1498456424
4814,random,1498456503
4815,rape,1498456417
4816,retro,1498456442
4818,Roger Avary,1498456682
4821,royal with cheese,1498456610
4822,Samuel L. Jackson,1498456342
4823,sarcasm,1498456612
4825,satire,1498456614
4826,sexy,1498456615
4827,smart writing,1498456617
4828,sophisticated,1498456618
4830,soundtrack,1498456439
4831,splatter,1498456620
4833,Steve Buscemi,1498456694
4835,storytelling,1498456375
4836,stylish,1498456398
4840,stylized,1498456354
4844,suspense,1498456680
4845,Tarantino,1498456358
4846,thought-provoking,1498456638
4847,thriller,1498456415
4848,travolta,1498456539
4849,twist ending,1498456639
4850,Uma Thurman,1498456370
4852,unique,1498456641
4855,unpredictable,1498456476
4857,unusual,1498456642
4860,very funny,1498456434
4862,violence,1498456347
4863,violent,1498456366
4864,witty,1498456437
4865,aliens,1498456783
4866,apes,1498456822
4867,Arthur C. Clarke,1498456786
4871,artificial intelligence,1498456752
4873,atmospheric,1498456757
4874,cinematography,1498456766
4876,classic,1498456774
4877,computer,1498456793
4878,confusing ending,1498456779
4879,cult film,1498456771
4880,Dull,1498456811
4881,future,1498456770
4883,futuristic,1498456776
4885,imdb top 250,1498456804
4886,masterpiece,1498456762
4887,meditative,1498456768
4888,music,1498456773
4889,mystery,1498456802
4890,Oscar (Best Effects - Visual Effects),1498456791
4893,overrated,1498456813
4896,philosophical,1498456759
4898,relaxing,1498456798
4899,revolutionary,1498456794
4900,robots,1498456781
4901,sci-fi,1498456751
4902,setting:space/space ship,1498456796
4903,slow,1498456765
4909,slow paced,1498456806
4911,soundtrack,1498456785
4912,space,1498456756
4914,space travel,1498456790
4915,spacecraft,1498456788
4916,Stanley Kubrick,1498456754
4917,superb soundtrack,1498456825
4919,surreal,1498456763
4920,technology,1498456827
4921,tedious,1498456814
4925,visual,1498456799
4926,visually appealing,1498456760
4927,black comedy,1498456261
4928,bowling,1498456271
4929,classic,1498456304
4932,coen brothers,1498456256
4936,comedy,1498456268
4939,crime,1498456292
4941,Cult classic,1498456280
4942,cult film,1498456260
4945,dark comedy,1498456258
4946,deadpan,1498456303
4947,drugs,1498456286
4951,funny,1498456291
4952,great dialogue,1498456264
4953,great soundtrack,1498456283
4954,Highly quotable,1498456296
4956,imdb top 250,1498456301
4957,Jeff Bridges,1498456269
4958,John Goodman,1498456278
4959,Julianne Moore,1498456294
4961,kidnapping,1498456299
4962,marijuana,1498456281
4963,Nudity (Full Frontal),1498456288
4964,off-beat comedy,1498456273
4965,Philip Seymour Hoffman,1498456275
4966,quirky,1498456263
4967,ransom,1498456308
4969,rug,1498456306
4970,sarcasm,1498456285
4971,satirical,1498456266
4973,Steve Buscemi,1498456276
4974,violence,1498456297
4975,action,1498456930
4976,atmospheric,1498456906
4977,based on a book,1498456916
4978,Brad Pitt,1498456893
4979,challenging,1498456963
4980,Chuck Palahniuk,1498456949
4981,classic,1498456925
4985,clever,1498456960
4987,complicated,1498456923
4988,consumerism,1498456965
4989,crime,1498456935
4990,dark,1498456928
4991,dark comedy,1498456891
4992,David Fincher,1498456926
4993,disturbing,1498456908
4994,double life,1498456958
4995,Edward Norton,1498456896
4998,fighting,1498456937
5004,great acting,1498456951
5007,helena bonham carter,1498456939
5008,imaginary friend,1498456945
5009,imdb top 250,1498456941
5010,mental illness,1498456903
5011,mind-blowing,1498456955
5012,mindfuck,1498456912
5013,narrated,1498456934
5014,Nudity (Topless),1498456962
